order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit,final_sale
6056,2022-12-31,First Class,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Binders,OFF-BI-10001617,1,0.0,0.0,0.0,0.0
6057,2022-05-16,First Class,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Paper,OFF-PA-10004665,8,1.6,78.4,67.20000000000005,627.2
6058,2023-09-09,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10001990,2,0.3,9.7,-0.6000000000000014,19.4
6059,2023-05-05,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10000587,5,1.6,38.4,-8.000000000000007,192.0
6060,2022-03-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10004859,2,0.9,29.1,-1.7999999999999972,58.2
6061,2022-08-14,Standard Class,Home Office,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10001476,4,5.6,134.4,57.60000000000002,537.6
6062,2023-05-05,Standard Class,Home Office,United States,Rochester,New York,14609,East,Office Supplies,Art,OFF-AR-10002804,3,0.4,9.6,-1.200000000000001,28.799999999999997
6063,2022-02-13,Second Class,Consumer,United States,San Diego,California,92037,West,Technology,Copiers,TEC-CO-10004202,5,60.0,1140.0,500.0,5700.0
6064,2022-11-19,Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10001307,3,0.5,9.5,-1.5,28.5
6065,2022-11-22,Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10001667,3,0.4,19.6,-1.1999999999999957,58.800000000000004
6066,2022-04-24,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,OFF-LA-10001569,6,0.8,19.2,-4.800000000000004,115.19999999999999
6067,2023-01-31,Standard Class,Consumer,United States,Bartlett,Tennessee,38134,South,Office Supplies,Supplies,OFF-SU-10000898,8,2.7,87.3,58.39999999999998,698.4
6068,2023-05-12,Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,Chairs,FUR-CH-10000225,8,26.0,494.0,112.0,3952.0
6069,2022-12-18,Standard Class,Home Office,United States,Lakewood,California,90712,West,Furniture,Furnishings,FUR-FU-10002191,1,0.2,9.8,-0.1999999999999993,9.8
6070,2023-10-16,Standard Class,Home Office,United States,Lakewood,California,90712,West,Technology,Machines,TEC-MA-10003176,1,6.8,333.2,43.19999999999999,333.2
6071,2023-01-07,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,OFF-LA-10004093,3,0.4,19.6,-1.1999999999999957,58.800000000000004
6072,2023-10-25,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10000025,2,3.0,147.0,34.0,294.0
6073,2023-01-17,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Fasteners,OFF-FA-10001561,2,0.0,0.0,0.0,0.0
6074,2022-08-24,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Supplies,OFF-SU-10001225,2,0.2,9.8,-0.3999999999999986,19.6
6075,2022-07-15,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10001718,3,4.5,145.5,16.5,436.5
6076,2022-09-30,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10002756,2,5.4,264.6,69.20000000000005,529.2
6077,2022-08-19,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10001432,6,18.8,451.2,307.19999999999993,2707.2
6078,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10003399,2,3.5,66.5,13.0,133.0
6079,2022-12-30,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10001574,3,0.3,9.7,-0.9000000000000021,29.099999999999998
6080,2023-02-26,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10004864,3,7.6,182.4,7.200000000000017,547.2
6081,2023-10-25,First Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10001172,9,4.5,145.5,139.5,1309.5
6082,2022-08-03,Same Day,Consumer,United States,Lubbock,Texas,79424,Central,Furniture,Furnishings,FUR-FU-10002396,5,0.6,29.4,-3.000000000000007,147.0
6083,2022-06-17,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10004040,6,0.3,9.7,-1.8000000000000043,58.199999999999996
6084,2023-04-23,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10003481,9,0.6,19.4,-5.400000000000013,174.6
6085,2023-07-19,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10000387,2,0.8,19.2,-1.6000000000000014,38.4
6086,2022-01-10,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Labels,OFF-LA-10000262,1,0.0,0.0,0.0,0.0
6087,2023-01-15,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10003196,6,0.0,0.0,0.0,0.0
6088,2022-01-25,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,FUR-FU-10004351,3,1.5,28.5,25.5,85.5
6089,2022-04-09,Standard Class,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,OFF-PA-10001870,1,0.2,9.8,-0.1999999999999993,9.8
6090,2022-05-18,Second Class,Corporate,United States,Loveland,Colorado,80538,West,Office Supplies,Binders,OFF-BI-10002813,2,0.0,0.0,0.0,0.0
6091,2022-08-15,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003846,3,10.8,259.2,117.59999999999997,777.5999999999999
6092,2022-10-31,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002647,2,8.4,201.6,43.19999999999999,403.2
6093,2023-11-11,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000807,9,1.6,38.4,75.6,345.59999999999997
6094,2023-08-21,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001465,2,3.5,66.5,13.0,133.0
6095,2022-07-15,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000615,4,1.0,49.0,36.0,196.0
6096,2023-04-19,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002713,2,0.2,9.8,-0.3999999999999986,19.6
6097,2023-04-06,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003061,1,1.6,78.4,18.400000000000006,78.4
6098,2023-07-09,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000343,3,0.2,9.8,-0.5999999999999979,29.400000000000002
6099,2023-12-22,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,OFF-FA-10000304,2,0.0,0.0,0.0,0.0
6100,2023-08-26,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004086,11,115.6,2774.4,2248.400000000001,30518.4
6101,2022-12-19,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002885,2,39.0,1261.0,242.0,2522.0
6102,2023-02-25,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10001215,5,67.5,2182.5,212.5,10912.5
6103,2022-10-05,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10000215,3,3.0,97.0,21.0,291.0
6104,2023-09-13,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001998,3,1.2,58.8,26.39999999999999,176.39999999999998
6105,2022-02-27,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10002356,2,6.2,303.8,107.60000000000002,607.6
6106,2023-03-06,Standard Class,Corporate,United States,Miami,Florida,33178,South,Office Supplies,Art,OFF-AR-10002399,4,0.4,9.6,-1.6000000000000014,38.4
6107,2023-03-12,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Appliances,OFF-AP-10001563,2,0.4,19.6,-0.7999999999999972,39.2
6108,2023-01-19,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Technology,Accessories,TEC-AC-10004510,5,1.4,68.6,42.99999999999997,343.0
6109,2022-10-30,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10001982,2,0.5,9.5,-1.0,19.0
6110,2023-01-14,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10004141,3,0.0,0.0,0.0,0.0
6111,2023-06-02,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,FUR-CH-10004495,7,58.8,1411.2,1618.4000000000003,9878.4
6112,2023-11-11,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Appliances,OFF-AP-10002311,2,4.4,105.6,11.199999999999989,211.2
6113,2023-03-16,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Fasteners,OFF-FA-10000585,6,0.4,19.6,-2.3999999999999915,117.60000000000001
6114,2023-12-09,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,FUR-CH-10000454,9,46.2,1493.8,1564.1999999999996,13444.199999999999
6115,2022-04-28,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,FUR-CH-10003746,2,22.5,427.5,135.0,855.0
6116,2022-12-25,Standard Class,Corporate,United States,Redwood City,California,94061,West,Office Supplies,Binders,OFF-BI-10003291,6,1.6,38.4,-9.600000000000009,230.39999999999998
6117,2023-08-31,Standard Class,Home Office,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10002114,4,114.0,2166.0,-16.0,8664.0
6118,2023-09-19,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10001569,3,0.4,9.6,-1.200000000000001,28.799999999999997
6119,2023-04-25,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Technology,Phones,TEC-PH-10001425,3,9.5,180.5,61.5,541.5
6120,2023-04-23,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10001915,3,0.8,19.2,-2.400000000000002,57.599999999999994
6121,2023-07-23,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Furniture,Furnishings,FUR-FU-10004864,8,12.3,397.7,541.5999999999999,3181.6
6122,2022-09-17,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Furniture,Bookcases,FUR-BO-10001972,2,3.5,66.5,13.0,133.0
6123,2022-03-05,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10000532,2,1.2,58.8,17.599999999999994,117.6
6124,2023-01-19,Standard Class,Home Office,United States,Bedford,Texas,76021,Central,Office Supplies,Paper,OFF-PA-10003883,4,0.8,19.2,-3.200000000000003,76.8
6125,2023-01-30,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10003038,5,1.6,38.4,-8.000000000000007,192.0
6126,2023-03-21,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001593,2,0.3,9.7,-0.6000000000000014,19.4
6127,2022-08-04,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10002049,1,0.0,0.0,0.0,0.0
6128,2022-07-31,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10003817,6,13.2,316.8,280.80000000000007,1900.8000000000002
6129,2022-01-08,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002353,4,2.0,48.0,-8.0,192.0
6130,2023-03-06,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Technology,Accessories,TEC-AC-10003116,3,1.0,49.0,27.0,147.0
6131,2023-04-27,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Fasteners,OFF-FA-10003021,2,0.0,0.0,0.0,0.0
6132,2023-04-22,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10004477,14,15.4,754.6,1324.4000000000003,10564.4
6133,2023-03-25,Standard Class,Consumer,United States,Lebanon,Tennessee,37087,South,Office Supplies,Paper,OFF-PA-10001033,5,8.0,152.0,60.0,760.0
6134,2023-10-13,First Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10004152,2,4.8,155.2,30.399999999999977,310.4
6135,2022-03-01,Same Day,Consumer,United States,Chula Vista,California,91911,West,Office Supplies,Art,OFF-AR-10002135,4,7.6,182.4,89.60000000000002,729.6
6136,2022-11-23,Standard Class,Home Office,United States,Mcallen,Texas,78501,Central,Technology,Accessories,TEC-AC-10000521,3,0.9,29.1,-2.6999999999999957,87.30000000000001
6137,2023-12-25,Standard Class,Home Office,United States,Mcallen,Texas,78501,Central,Office Supplies,Appliances,OFF-AP-10000026,6,1.4,68.6,51.599999999999966,411.59999999999997
6138,2023-01-17,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,OFF-PA-10002986,6,1.5,28.5,-9.0,171.0
6139,2023-02-25,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10001337,2,6.3,203.7,47.39999999999998,407.4
6140,2023-11-08,First Class,Consumer,United States,Santa Maria,California,93454,West,Office Supplies,Storage,OFF-ST-10000532,3,3.6,116.4,49.20000000000002,349.20000000000005
6141,2023-01-17,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Paper,OFF-PA-10001497,5,10.8,259.2,145.99999999999994,1296.0
6142,2023-03-09,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Storage,OFF-ST-10002554,4,6.0,194.0,96.0,776.0
6143,2023-01-10,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Technology,Phones,TEC-PH-10001336,2,5.2,254.8,89.60000000000002,509.6
6144,2022-12-28,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Art,OFF-AR-10002987,6,6.0,114.0,24.0,684.0
6145,2022-03-04,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10000575,3,0.4,19.6,-1.1999999999999957,58.800000000000004
6146,2023-09-05,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Art,OFF-AR-10003394,4,0.2,9.8,-0.7999999999999972,39.2
6147,2023-08-23,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003394,4,0.3,9.7,-1.2000000000000028,38.8
6148,2023-04-16,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001191,2,2.0,38.0,16.0,76.0
6149,2023-04-25,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003484,2,6.0,194.0,8.0,388.0
6150,2023-11-22,First Class,Corporate,United States,Long Beach,California,90805,West,Furniture,Chairs,FUR-CH-10003968,6,13.6,326.4,38.399999999999864,1958.3999999999999
6151,2022-11-09,First Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Bookcases,FUR-BO-10001608,5,10.5,339.5,297.5,1697.5
6152,2022-12-23,Second Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10004218,10,36.0,1164.0,1340.0,11640.0
6153,2023-08-15,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10002485,4,3.6,86.4,25.600000000000023,345.6
6154,2022-03-04,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10001876,2,2.0,48.0,-4.0,96.0
6155,2023-09-05,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002370,3,2.5,47.5,22.5,142.5
6156,2022-09-15,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10000142,1,13.2,316.8,26.80000000000001,316.8
6157,2022-02-15,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10004671,3,0.8,39.2,27.60000000000001,117.60000000000001
6158,2022-09-09,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Envelopes,OFF-EN-10002504,3,3.2,76.8,50.39999999999999,230.39999999999998
6159,2023-04-01,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Technology,Accessories,TEC-AC-10004803,12,5.1,164.9,58.80000000000007,1978.8000000000002
6160,2022-04-06,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10001932,4,30.8,739.2,356.8000000000002,2956.8
6161,2023-09-21,First Class,Corporate,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004667,3,9.6,310.4,91.19999999999993,931.1999999999999
6162,2022-07-18,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Labels,OFF-LA-10000443,4,0.3,9.7,-1.2000000000000028,38.8
6163,2022-10-28,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,OFF-ST-10000918,3,1.5,28.5,-4.5,85.5
6164,2022-05-24,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,OFF-BI-10001196,5,1.2,28.8,-5.9999999999999964,144.0
6165,2022-01-23,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10003981,3,0.0,0.0,0.0,0.0
6166,2022-10-30,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10002508,3,0.6,19.4,-1.8000000000000043,58.199999999999996
6167,2022-05-15,First Class,Corporate,United States,Lakeland,Florida,33801,South,Technology,Accessories,TEC-AC-10002647,2,8.5,161.5,3.0,323.0
6168,2023-03-08,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10002377,3,6.0,114.0,12.0,342.0
6169,2023-05-31,Second Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10004530,2,0.4,19.6,-0.7999999999999972,39.2
6170,2023-04-20,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10002986,2,0.3,9.7,-0.6000000000000014,19.4
